participant,filename,video_path,raw_gloss,gloss,source,split,class_idx
P26,880391724448407-BEE 2.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\880391724448407-BEE 2.mp4,BEE2,BEE,asl_citizen,train,169
P4,7191875149344338-BEE.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\7191875149344338-BEE.mp4,BEE1,BEE,asl_citizen,train,169
P5,8230215745582212-BEE.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\8230215745582212-BEE.mp4,BEE1,BEE,asl_citizen,train,169
P27,6300556831725792-BEE.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\6300556831725792-BEE.mp4,BEE1,BEE,asl_citizen,train,169
P43,2751615738895319-BEE.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\2751615738895319-BEE.mp4,BEE1,BEE,asl_citizen,train,169
P27,7129896737334587-BEE 2.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\7129896737334587-BEE 2.mp4,BEE2,BEE,asl_citizen,train,169
P26,4596375275135087-BEE.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\4596375275135087-BEE.mp4,BEE1,BEE,asl_citizen,train,169
P16,4996876454480068-BEE.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\4996876454480068-BEE.mp4,BEE1,BEE,asl_citizen,train,169
P7,2682450733634967-BEE.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\2682450733634967-BEE.mp4,BEE1,BEE,asl_citizen,train,169
12,05688.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\wlasl\videos\05688.mp4,bee,BEE,wlasl,train,169
P37,5793822075348691-BEE.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\5793822075348691-BEE.mp4,BEE1,BEE,asl_citizen,train,169
P6,8516300740853042-BEE.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\8516300740853042-BEE.mp4,BEE1,BEE,asl_citizen,train,169
P21,36064044032570264-BEE 2.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\36064044032570264-BEE 2.mp4,BEE2,BEE,asl_citizen,train,169
P33,5581925189578962-BEE.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\5581925189578962-BEE.mp4,BEE1,BEE,asl_citizen,train,169
P47,17471789716999298-BEE 2.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\17471789716999298-BEE 2.mp4,BEE2,BEE,asl_citizen,train,169
P49,6819994411894743-BEE 2.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\6819994411894743-BEE 2.mp4,BEE2,BEE,asl_citizen,train,169
P48,5750761361796157-BEE.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\5750761361796157-BEE.mp4,BEE1,BEE,asl_citizen,train,169
P15,7498872458583166-BEE.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\7498872458583166-BEE.mp4,BEE1,BEE,asl_citizen,train,169
11,05685.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\wlasl\videos\05685.mp4,bee,BEE,wlasl,train,169
P42,5892785858379128-BEE.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\5892785858379128-BEE.mp4,BEE1,BEE,asl_citizen,train,169
P9,20171129533899856-BEE 2.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\20171129533899856-BEE 2.mp4,BEE2,BEE,asl_citizen,train,169
P31,4332510444875193-BEE 2.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\4332510444875193-BEE 2.mp4,BEE2,BEE,asl_citizen,train,169
P52,9063514497937397-seedBEE.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\9063514497937397-seedBEE.mp4,BEE2,BEE,asl_citizen,train,169
P52,8767360648272802-seedBEE.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\8767360648272802-seedBEE.mp4,BEE1,BEE,asl_citizen,train,169
P11,34108762832657624-BEE 2.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\34108762832657624-BEE 2.mp4,BEE2,BEE,asl_citizen,train,169
P35,6668478250820946-BEE.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\6668478250820946-BEE.mp4,BEE1,BEE,asl_citizen,train,169
P14,43108734392133496-BEE.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\43108734392133496-BEE.mp4,BEE1,BEE,asl_citizen,train,169
P12,844429155260962-BEE.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\844429155260962-BEE.mp4,BEE1,BEE,asl_citizen,train,169
P22,3376905366477876-BEE.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\3376905366477876-BEE.mp4,BEE1,BEE,asl_citizen,train,169
P35,8213731556192359-BEE.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\8213731556192359-BEE.mp4,BEE1,BEE,asl_citizen,train,169
P39,6987156871330971-BEE.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\6987156871330971-BEE.mp4,BEE1,BEE,asl_citizen,train,169
92,65165.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\wlasl\videos\65165.mp4,bee,BEE,wlasl,train,169
13,05682.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\wlasl\videos\05682.mp4,bee,BEE,wlasl,train,169
P42,1569354789631634-BEE.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\1569354789631634-BEE.mp4,BEE1,BEE,asl_citizen,train,169
P40,38648445722197544-BEE.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\38648445722197544-BEE.mp4,BEE1,BEE,asl_citizen,train,169
P29,5651369382000921-BEE.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\5651369382000921-BEE.mp4,BEE1,BEE,asl_citizen,train,169
P14,5099815025891361-BEE.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\5099815025891361-BEE.mp4,BEE1,BEE,asl_citizen,train,169
P15,30138811784238806-BEE 2.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\30138811784238806-BEE 2.mp4,BEE2,BEE,asl_citizen,train,169
P26,28821764686245355-BEE 2.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\28821764686245355-BEE 2.mp4,BEE2,BEE,asl_citizen,train,169
P21,5158284296267106-BEE.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\5158284296267106-BEE.mp4,BEE1,BEE,asl_citizen,train,169
P22,09544274593113689-BEER.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\09544274593113689-BEER.mp4,BEER,BEER,asl_citizen,train,170
39,05708.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\wlasl\videos\05708.mp4,beer,BEER,wlasl,train,170
P14,8514958833673942-BEER.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\8514958833673942-BEER.mp4,BEER,BEER,asl_citizen,train,170
11,05712.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\wlasl\videos\05712.mp4,beer,BEER,wlasl,train,170
P47,16563679158282585-BEER.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\16563679158282585-BEER.mp4,BEER,BEER,asl_citizen,train,170
P42,966548256256802-BEER.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\966548256256802-BEER.mp4,BEER,BEER,asl_citizen,train,170
P33,4105649545338881-BEER.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\4105649545338881-BEER.mp4,BEER,BEER,asl_citizen,train,170
P15,32977342243792873-BEER.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\32977342243792873-BEER.mp4,BEER,BEER,asl_citizen,train,170
P6,44533691412788246-BEER.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\44533691412788246-BEER.mp4,BEER,BEER,asl_citizen,train,170
12,05715.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\wlasl\videos\05715.mp4,beer,BEER,wlasl,train,170
P5,2820281959100759-BEER.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\2820281959100759-BEER.mp4,BEER,BEER,asl_citizen,train,170
P11,9288792777325039-BEER.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\9288792777325039-BEER.mp4,BEER,BEER,asl_citizen,train,170
0,05706.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\wlasl\videos\05706.mp4,beer,BEER,wlasl,train,170
P52,23747814298802283-seedBEER.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\23747814298802283-seedBEER.mp4,BEER,BEER,asl_citizen,train,170
P39,6407603065143388-BEER.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\6407603065143388-BEER.mp4,BEER,BEER,asl_citizen,train,170
P27,10944559493289652-BEER.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\10944559493289652-BEER.mp4,BEER,BEER,asl_citizen,train,170
P48,4360982836041529-BEER.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\4360982836041529-BEER.mp4,BEER,BEER,asl_citizen,train,170
P40,11955845466062698-BEER.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\11955845466062698-BEER.mp4,BEER,BEER,asl_citizen,train,170
P35,8479614724825308-BEER.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\8479614724825308-BEER.mp4,BEER,BEER,asl_citizen,train,170
P31,09305694756035998-BEER.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\09305694756035998-BEER.mp4,BEER,BEER,asl_citizen,train,170
P30,6261031044966476-BEER.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\6261031044966476-BEER.mp4,BEER,BEER,asl_citizen,train,170
P37,9694185270487357-BEER.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\9694185270487357-BEER.mp4,BEER,BEER,asl_citizen,train,170
13,05709.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\wlasl\videos\05709.mp4,beer,BEER,wlasl,train,170
91,65166.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\wlasl\videos\65166.mp4,beer,BEER,wlasl,train,170
P7,4564428655969395-BEER.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\4564428655969395-BEER.mp4,BEER,BEER,asl_citizen,train,170
P15,4250028327437394-BEER.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\4250028327437394-BEER.mp4,BEER,BEER,asl_citizen,train,170
P9,7274345225993715-BEER.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\7274345225993715-BEER.mp4,BEER,BEER,asl_citizen,train,170
P50,8703448166146741-BEER.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\8703448166146741-BEER.mp4,BEER,BEER,asl_citizen,train,170
P17,9286353122160365-BEER.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\9286353122160365-BEER.mp4,BEER,BEER,asl_citizen,train,170
P42,036891071104183215-BEER.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\036891071104183215-BEER.mp4,BEER,BEER,asl_citizen,train,170
P48,18555657453585117-BEFORE.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\18555657453585117-BEFORE.mp4,BEFORE,BEFORE,asl_citizen,train,171
11,05743.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\wlasl\videos\05743.mp4,before,BEFORE,wlasl,train,171
P12,5369984582921237-BEFORE.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\5369984582921237-BEFORE.mp4,BEFORE,BEFORE,asl_citizen,train,171
10,05739.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\wlasl\videos\05739.mp4,before,BEFORE,wlasl,train,171
P15,10191750851054593-BEFORE.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\10191750851054593-BEFORE.mp4,BEFORE,BEFORE,asl_citizen,train,171
P17,5268798024931471-BEFORE.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\5268798024931471-BEFORE.mp4,BEFORE,BEFORE,asl_citizen,train,171
P50,6140513895293755-BEFORE.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\6140513895293755-BEFORE.mp4,BEFORE,BEFORE,asl_citizen,train,171
P27,147667439674817-BEFORE.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\147667439674817-BEFORE.mp4,BEFORE,BEFORE,asl_citizen,train,171
P30,776528000465337-BEFORE.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\776528000465337-BEFORE.mp4,BEFORE,BEFORE,asl_citizen,train,171
P32,6180980581851638-BEFORE.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\6180980581851638-BEFORE.mp4,BEFORE,BEFORE,asl_citizen,train,171
P4,7772435217793601-BEFORE.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\7772435217793601-BEFORE.mp4,BEFORE,BEFORE,asl_citizen,train,171
11,05742.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\wlasl\videos\05742.mp4,before,BEFORE,wlasl,train,171
P6,2510897626267057-BEFORE.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\2510897626267057-BEFORE.mp4,BEFORE,BEFORE,asl_citizen,train,171
4,05731.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\wlasl\videos\05731.mp4,before,BEFORE,wlasl,train,171
32,05730.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\wlasl\videos\05730.mp4,before,BEFORE,wlasl,train,171
P52,8509389835079619-seedBEFORE.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\8509389835079619-seedBEFORE.mp4,BEFORE,BEFORE,asl_citizen,train,171
38,05727.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\wlasl\videos\05727.mp4,before,BEFORE,wlasl,train,171
12,05749.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\wlasl\videos\05749.mp4,before,BEFORE,wlasl,train,171
P33,06131823386898638-BEFORE.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\06131823386898638-BEFORE.mp4,BEFORE,BEFORE,asl_citizen,train,171
46,05729.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\wlasl\videos\05729.mp4,before,BEFORE,wlasl,train,171
P47,18482423085140032-BEFORE.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\18482423085140032-BEFORE.mp4,BEFORE,BEFORE,asl_citizen,train,171
12,05750.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\wlasl\videos\05750.mp4,before,BEFORE,wlasl,train,171
P5,6769051062367408-BEFORE.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\6769051062367408-BEFORE.mp4,BEFORE,BEFORE,asl_citizen,train,171
P40,4197770326170689-BEFORE.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\4197770326170689-BEFORE.mp4,BEFORE,BEFORE,asl_citizen,train,171
P26,11574898513671861-BEFORE.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\11574898513671861-BEFORE.mp4,BEFORE,BEFORE,asl_citizen,train,171
P39,4405635468661042-BEFORE.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\4405635468661042-BEFORE.mp4,BEFORE,BEFORE,asl_citizen,train,171
P50,6424922559625883-BEFORE.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\6424922559625883-BEFORE.mp4,BEFORE,BEFORE,asl_citizen,train,171
P11,5486612939933115-BEFORE.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\5486612939933115-BEFORE.mp4,BEFORE,BEFORE,asl_citizen,train,171
P42,7464177985790723-BEFORE.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\7464177985790723-BEFORE.mp4,BEFORE,BEFORE,asl_citizen,train,171
